<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.11.10	09:00:00	1.16485	1.16486	1.16323	1.16325	18339	12583067803	10
2017.11.10	10:00:00	1.16325	1.16417	1.16223	1.16338	20104	14151041284	10
2017.11.10	11:00:00	1.16338	1.16617	1.16283	1.16597	20795	15083706914	10
2017.11.10	12:00:00	1.16597	1.16597	1.16488	1.16499	16377	10995681991	10
2017.11.10	13:00:00	1.16499	1.16504	1.16379	1.16390	15485	12626349120	10
2017.11.10	14:00:00	1.16390	1.16505	1.16382	1.16505	16259	10644439293	10
2017.11.10	15:00:00	1.16505	1.16544	1.16393	1.16477	18557	14643795225	10
2017.11.10	16:00:00	1.16478	1.16658	1.16477	1.16633	20644	13667218452	10
2017.11.10	17:00:00	1.16633	1.16776	1.16598	1.16608	23043	19514205261	10
2017.11.10	18:00:00	1.16608	1.16622	1.16504	1.16558	22261	14883057484	10
2017.11.10	19:00:00	1.16556	1.16593	1.16515	1.16586	15033	9322205336	10
2017.11.10	20:00:00	1.16587	1.16647	1.16574	1.16603	12148	10605909326	11
2017.11.10	21:00:00	1.16603	1.16684	1.16584	1.16661	10180	7858688345	11
2017.11.10	22:00:00	1.16661	1.16684	1.16628	1.16644	10779	7663905082	11
2017.11.10	23:00:00	1.16644	1.16683	1.16639	1.16646	5235	2611247851	12
2017.11.13	00:00:00	1.16577	1.16636	1.16544	1.16573	2079	492988983	36
2017.11.13	01:00:00	1.16573	1.16643	1.16562	1.16605	5265	2113880981	19
2017.11.13	02:00:00	1.16606	1.16616	1.16446	1.16481	8731	4641238957	11
2017.11.13	03:00:00	1.16481	1.16511	1.16444	1.16496	5868	3134384991	11
2017.11.13	04:00:00	1.16496	1.16541	1.16486	1.16492	12054	6269436881	11
2017.11.13	05:00:00	1.16492	1.16562	1.16487	1.16549	14681	7032821953	12
2017.11.13	06:00:00	1.16549	1.16550	1.16509	1.16510	9628	5551450917	11
2017.11.13	07:00:00	1.16511	1.16596	1.16505	1.16576	11200	6135078896	12
2017.11.13	08:00:00	1.16576	1.16581	1.16448	1.16477	10179	6527930780	11
2017.11.13	09:00:00	1.16479	1.16527	1.16390	1.16399	14284	9783301666	11
2017.11.13	10:00:00	1.16399	1.16484	1.16370	1.16467	18230	11986018385	10
2017.11.13	11:00:00	1.16467	1.16527	1.16408	1.16410	16162	11299888474	10
2017.11.13	12:00:00	1.16410	1.16477	1.16378	1.16460	13415	9478841925	10
2017.11.13	13:00:00	1.16460	1.16523	1.16444	1.16502	13024	9529407398	10
2017.11.13	14:00:00	1.16502	1.16596	1.16496	1.16537	15301	11287750260	10
2017.11.13	15:00:00	1.16537	1.16747	1.16530	1.16696	18568	15249724178	10
2017.11.13	16:00:00	1.16696	1.16739	1.16587	1.16603	20336	14762337678	10
2017.11.13	17:00:00	1.16603	1.16723	1.16602	1.16642	21915	16397818436	10
2017.11.13	18:00:00	1.16642	1.16654	1.16546	1.16552	18194	13370516744	10
2017.11.13	19:00:00	1.16551	1.16622	1.16546	1.16622	12504	7428944628	11
2017.11.13	20:00:00	1.16622	1.16677	1.16617	1.16645	9881	7779967414	11
2017.11.13	21:00:00	1.16645	1.16688	1.16640	1.16668	9527	6129517212	11
2017.11.13	22:00:00	1.16666	1.16707	1.16642	1.16679	9208	6434006220	11
2017.11.13	23:00:00	1.16679	1.16680	1.16644	1.16666	5211	3008452707	12
2017.11.14	00:00:00	1.16669	1.16686	1.16635	1.16638	2488	1107103987	24
2017.11.14	01:00:00	1.16636	1.16650	1.16610	1.16641	3961	2254571975	13
2017.11.14	02:00:00	1.16642	1.16755	1.16621	1.16705	7883	4072749902	11
2017.11.14	03:00:00	1.16706	1.16732	1.16685	1.16698	7491	4830298968	11
2017.11.14	04:00:00	1.16697	1.16721	1.16663	1.16711	6678	4434282986	11
2017.11.14	05:00:00	1.16711	1.16728	1.16694	1.16710	8109	5258152980	11
2017.11.14	06:00:00	1.16710	1.16737	1.16696	1.16720	7778	5571091845	11
2017.11.14	07:00:00	1.16720	1.16761	1.16702	1.16735	9658	6497865931	11
2017.11.14	08:00:00	1.16735	1.16742	1.16640	1.16643	9264	6808918151	11
2017.11.14	09:00:00	1.16643	1.16955	1.16643	1.16890	20169	13694413323	10
2017.11.14	10:00:00	1.16890	1.17096	1.16844	1.17091	21086	13915323005	10
2017.11.14	11:00:00	1.17091	1.17194	1.17027	1.17175	18407	13673130012	10
2017.11.14	12:00:00	1.17175	1.17246	1.17124	1.17166	16606	12946194450	10
2017.11.14	13:00:00	1.17166	1.17274	1.17158	1.17234	14344	11143382731	10
2017.11.14	14:00:00	1.17233	1.17462	1.17220	1.17460	18145	14453284646	10
2017.11.14	15:00:00	1.17461	1.17634	1.17383	1.17514	22757	18235562930	10
2017.11.14	16:00:00	1.17514	1.17590	1.17446	1.17512	22226	17410284228	10
2017.11.14	17:00:00	1.17512	1.17583	1.17443	1.17549	24492	18344773681	10
2017.11.14	18:00:00	1.17548	1.17741	1.17509	1.17626	21101	17378635604	10
2017.11.14	19:00:00	1.17628	1.17851	1.17621	1.17810	17551	14054729654	10
2017.11.14	20:00:00	1.17810	1.18045	1.17806	1.17999	19837	16240740582	10
2017.11.14	21:00:00	1.17999	1.17999	1.17917	1.17935	12965	9337503812	11
2017.11.14	22:00:00	1.17936	1.17944	1.17884	1.17924	12131	9535036545	11
2017.11.14	23:00:00	1.17924	1.17984	1.17907	1.17974	8290	5415519682	11
2017.11.15	00:00:00	1.17974	1.18015	1.17885	1.17974	4395	1545456990	18
2017.11.15	01:00:00	1.17974	1.17981	1.17902	1.17903	6400	3110297975	12
2017.11.15	02:00:00	1.17903	1.17936	1.17854	1.17920	10817	6731243933	11
2017.11.15	03:00:00	1.17919	1.17966	1.17878	1.17890	10872	6794195938	11
2017.11.15	04:00:00	1.17891	1.17968	1.17881	1.17929	14251	8217963665	11
2017.11.15	05:00:00	1.17929	1.17988	1.17909	1.17963	12536	7541928687	11
2017.11.15	06:00:00	1.17963	1.17965	1.17918	1.17922	12201	6933140813	11
2017.11.15	07:00:00	1.17922	1.17933	1.17857	1.17862	12583	7634373767	11
2017.11.15	08:00:00	1.17864	1.17947	1.17842	1.17919	11781	6983931917	11
2017.11.15	09:00:00	1.17919	1.18163	1.17915	1.18108	21703	14153741028	11
2017.11.15	10:00:00	1.18104	1.18432	1.18073	1.18379	24718	17626840265	10
2017.11.15	11:00:00	1.18379	1.18525	1.18333	1.18392	23521	17509219018	10
2017.11.15	12:00:00	1.18391	1.18461	1.18282	1.18458	21192	16280666281	10
2017.11.15	13:00:00	1.18458	1.18494	1.18335	1.18462	18002	13616290448	10
2017.11.15	14:00:00	1.18461	1.18468	1.18343	1.18364	17189	14180905641	10
2017.11.15	15:00:00	1.18364	1.18602	1.18260	1.18438	26270	19175957496	10
2017.11.15	16:00:00	1.18441	1.18444	1.18135	1.18198	27875	20816900429	10
2017.11.15	17:00:00	1.18199	1.18202	1.17991	1.18004	27107	20756775617	10
2017.11.15	18:00:00	1.18003	1.18025	1.17894	1.17926	22208	18288547778	10
2017.11.15	19:00:00	1.17928	1.17999	1.17905	1.17972	15733	12354662708	10
2017.11.15	20:00:00	1.17972	1.18031	1.17955	1.18016	15205	13368861207	10
2017.11.15	21:00:00	1.18016	1.18030	1.17892	1.17930	16436	12905879042	11
2017.11.15	22:00:00	1.17927	1.17955	1.17894	1.17917	16493	11021722211	11
2017.11.15	23:00:00	1.17921	1.17931	1.17885	1.17908	8864	5549876565	12
2017.11.16	00:00:00	1.17909	1.17919	1.17674	1.17691	7842	3384128971	18
2017.11.16	01:00:00	1.17690	1.17827	1.17689	1.17823	8548	3355307890	13
2017.11.16	02:00:00	1.17823	1.17859	1.17767	1.17804	9963	5973118969	11
2017.11.16	03:00:00	1.17804	1.17890	1.17804	1.17872	7682	4893309945	11
2017.11.16	04:00:00	1.17872	1.17872	1.17787	1.17803	8334	5470390999	11
2017.11.16	05:00:00	1.17803	1.17819	1.17764	1.17772	10503	6538422916	11
2017.11.16	06:00:00	1.17772	1.17799	1.17760	1.17765	11334	7121987711	12
2017.11.16	07:00:00	1.17766	1.17803	1.17753	1.17788	10772	7254016630	12
2017.11.16	08:00:00	1.17788	1.18005	1.17785	1.17993	14368	8460917444	11
2017.11.16	09:00:00	1.17993	1.17995	1.17709	1.17710	20520	15495304341	10
2017.11.16	10:00:00	1.17711	1.17964	1.17710	1.17888	21748	16260133939	10
2017.11.16	11:00:00	1.17888	1.17899	1.17728	1.17755	20006	15776486183	10
2017.11.16	12:00:00	1.17755	1.17775	1.17675	1.17698	18669	14595239641	10
2017.11.16	13:00:00	1.17698	1.17703	1.17562	1.17642	17679	14860132578	10
2017.11.16	14:00:00	1.17642	1.17683	1.17584	1.17604	15821	12981398362	10
2017.11.16	15:00:00	1.17603	1.17792	1.17603	1.17748	21647	16777423018	10
2017.11.16	16:00:00	1.17748	1.17844	1.17664	1.17784	22971	18596634676	10
2017.11.16	17:00:00	1.17784	1.17849	1.17601	1.17727	24545	19768423639	10
2017.11.16	18:00:00	1.17730	1.17770	1.17666	1.17717	18709	15218694609	10
2017.11.16	19:00:00	1.17717	1.17788	1.17701	1.17728	16502	13350631232	10
2017.11.16	20:00:00	1.17726	1.17769	1.17672	1.17682	12367	10255298271	11
2017.11.16	21:00:00	1.17684	1.17684	1.17589	1.17650	12777	9477415285	11
2017.11.16	22:00:00	1.17650	1.17701	1.17607	1.17700	11477	8667694046	11
2017.11.16	23:00:00	1.17700	1.17721	1.17671	1.17696	7892	6018185609	11
2017.11.17	00:00:00	1.17694	1.17717	1.17670	1.17700	3607	1303831994	23
2017.11.17	01:00:00	1.17701	1.17780	1.17648	1.17778	6402	3698831946	12
2017.11.17	02:00:00	1.17780	1.17934	1.17750	1.17891	11396	7399993868	11
2017.11.17	03:00:00	1.17891	1.18159	1.17865	1.18123	14614	10291350862	11
2017.11.17	04:00:00	1.18124	1.18212	1.18093	1.18197	13608	9253582944	11
2017.11.17	05:00:00	1.18198	1.18198	1.18035	1.18081	12845	9406447856	11
2017.11.17	06:00:00	1.18081	1.18117	1.18034	1.18036	13482	8990214698	11
2017.11.17	07:00:00	1.18035	1.18105	1.18022	1.18032	12110	6851157908	12
2017.11.17	08:00:00	1.18032	1.18154	1.18030	1.18117	12951	8829589755	11
2017.11.17	09:00:00	1.18117	1.18119	1.17865	1.17869	18290	12518077272	10
2017.11.17	10:00:00	1.17870	1.17996	1.17836	1.17863	21437	16275852476	10
2017.11.17	11:00:00	1.17863	1.18023	1.17852	1.17932	16896	12294041143	10
2017.11.17	12:00:00	1.17932	1.18024	1.17916	1.18013	16373	12965114848	10
2017.11.17	13:00:00	1.18012	1.18120	1.17928	1.17937	17047	13470909241	10
2017.11.17	14:00:00	1.17937	1.18002	1.17895	1.17913	15925	12453758952	10
2017.11.17	15:00:00	1.17913	1.17960	1.17734	1.17869	19307	15023753261	10
2017.11.17	16:00:00	1.17869	1.18022	1.17865	1.17943	23708	19644935516	10
2017.11.17	17:00:00	1.17943	1.17974	1.17798	1.17805	22875	19128595389	10
2017.11.17	18:00:00	1.17804	1.17976	1.17759	1.17971	22830	18197122319	10
2017.11.17	19:00:00	1.17971	1.18010	1.17872	1.18010	18367	15718674769	10
2017.11.17	20:00:00	1.18010	1.18055	1.17977	1.17994	16810	13402565367	10
2017.11.17	21:00:00	1.17994	1.17998	1.17917	1.17963	12765	9199314868	11
2017.11.17	22:00:00	1.17962	1.18054	1.17943	1.17943	12447	9572069850	11
2017.11.17	23:00:00	1.17942	1.17942	1.17854	1.17865	8312	3866115295	12
2017.11.20	00:00:00	1.17877	1.17963	1.17646	1.17646	5191	1573196953	22
2017.11.20	01:00:00	1.17646	1.17685	1.17219	1.17339	16389	6615425782	12
2017.11.20	02:00:00	1.17340	1.17501	1.17309	1.17433	14182	7482785953	11
2017.11.20	03:00:00	1.17433	1.17496	1.17371	1.17444	10812	5705523908	11
2017.11.20	04:00:00	1.17444	1.17455	1.17246	1.17362	12894	7793331978	11
2017.11.20	05:00:00	1.17362	1.17376	1.17326	1.17362	14121	8838400481	11
2017.11.20	06:00:00	1.17362	1.17369	1.17269	1.17284	14353	8919870792	12
2017.11.20	07:00:00	1.17284	1.17363	1.17278	1.17331	14240	7265629964	12
2017.11.20	08:00:00	1.17331	1.17407	1.17316	1.17356	13008	8753489309	11
2017.11.20	09:00:00	1.17356	1.17548	1.17344	1.17539	20048	14250468355	10
2017.11.20	10:00:00	1.17539	1.18081	1.17513	1.17985	26575	17325421895	10
2017.11.20	11:00:00	1.17982	1.18043	1.17920	1.17940	17240	14244506361	10
2017.11.20	12:00:00	1.17940	1.17960	1.17847	1.17877	16680	13428106335	10
2017.11.20	13:00:00	1.17877	1.17900	1.17719	1.17756	15354	11687851093	10
2017.11.20	14:00:00	1.17756	1.17854	1.17742	1.17824	15589	12315092198	10
2017.11.20	15:00:00	1.17824	1.17842	1.17661	1.17704	19355	14756829841	10
2017.11.20	16:00:00	1.17705	1.17750	1.17551	1.17564	21060	17548497288	10
2017.11.20	17:00:00	1.17564	1.17585	1.17417	1.17477	22386	17448902381	10
2017.11.20	18:00:00	1.17478	1.17547	1.17316	1.17398	21817	18300419342	10
2017.11.20	19:00:00	1.17399	1.17492	1.17341	1.17463	15880	13982722019	10
2017.11.20	20:00:00	1.17465	1.17502	1.17357	1.17361	11718	10059419502	10
2017.11.20	21:00:00	1.17360	1.17372	1.17293	1.17316	15721	9590934107	10
2017.11.20	22:00:00	1.17317	1.17359	1.17275	1.17284	11787	6890249330	11
2017.11.20	23:00:00	1.17284	1.17343	1.17283	1.17327	8678	5274967155	11
2017.11.21	00:00:00	1.17322	1.17351	1.17314	1.17336	3152	958764967	27
2017.11.21	01:00:00	1.17333	1.17375	1.17327	1.17368	6192	2610356974	13
2017.11.21	02:00:00	1.17366	1.17441	1.17362	1.17427	9443	5457965959	11
2017.11.21	03:00:00	1.17427	1.17441	1.17302	1.17332	9059	5728303980	11
2017.11.21	04:00:00	1.17333	1.17355	1.17297	1.17343	7339	4628799342	11
2017.11.21	05:00:00	1.17343	1.17384	1.17333	1.17378	5996	3847384180	11
2017.11.21	06:00:00	1.17378	1.17388	1.17362	1.17382	4582	2749105277	11
2017.11.21	07:00:00	1.17382	1.17429	1.17369	1.17412	5665	4004209121	11
2017.11.21	08:00:00	1.17412	1.17489	1.17378	1.17423	9004	5284838976	11
2017.11.21	09:00:00	1.17423	1.17491	1.17297	1.17358	13569	8702813103	10
2017.11.21	10:00:00	1.17356	1.17572	1.17321	1.17382	17404	12210394949	10
2017.11.21	11:00:00	1.17382	1.17414	1.17135	1.17282	18082	11440061783	10
2017.11.21	12:00:00	1.17282	1.17461	1.17255	1.17365	15918	10033032847	10
2017.11.21	13:00:00	1.17365	1.17369	1.17207	1.17218	14686	9845067093	10
2017.11.21	14:00:00	1.17218	1.17276	1.17144	1.17151	15030	10259764645	10
2017.11.21	15:00:00	1.17151	1.17280	1.17122	1.17217	15815	10595406565	10
2017.11.21	16:00:00	1.17216	1.17394	1.17178	1.17369	20334	13191116526	10
2017.11.21	17:00:00	1.17370	1.17441	1.17238	1.17247	20003	12917596519	10
2017.11.21	18:00:00	1.17247	1.17477	1.17237	1.17407	16872	10957301505	10
2017.11.21	19:00:00	1.17406	1.17437	1.17340	1.17423	12549	6987460830	11
2017.11.21	20:00:00	1.17423	1.17515	1.17352	1.17458	12329	7247815889	11
2017.11.21	21:00:00	1.17458	1.17495	1.17384	1.17423	11446	6557235642	10
2017.11.21	22:00:00	1.17423	1.17448	1.17347	1.17383	8604	4367924981	10
2017.11.21	23:00:00	1.17383	1.17428	1.17347	1.17377	5059	2457961548	11
2017.11.22	00:00:00	1.17377	1.17413	1.17318	1.17332	4244	1404211996	29
2017.11.22	01:00:00	1.17331	1.17467	1.17328	1.17412	7600	3728549974	13
2017.11.22	02:00:00	1.17408	1.17472	1.17370	1.17401	9098	7144979992	12
2017.11.22	03:00:00	1.17401	1.17413	1.17349	1.17382	7749	4409619997	11
2017.11.22	04:00:00	1.17382	1.17397	1.17347	1.17363	6199	3360253999	11
2017.11.22	05:00:00	1.17362	1.17399	1.17343	1.17383	6746	3865256038	11
2017.11.22	06:00:00	1.17383	1.17439	1.17375	1.17412	6225	3482524403	11
2017.11.22	07:00:00	1.17412	1.17447	1.17388	1.17439	6435	3581722184	11
2017.11.22	08:00:00	1.17439	1.17559	1.17415	1.17507	9708	5566740137	11
2017.11.22	09:00:00	1.17507	1.17612	1.17472	1.17570	14332	8808227890	10
2017.11.22	10:00:00	1.17570	1.17708	1.17549	1.17688	18072	11959738028	10
2017.11.22	11:00:00	1.17688	1.17729	1.17559	1.17561	14449	10850520350	10
2017.11.22	12:00:00	1.17561	1.17561	1.17481	1.17496	13470	10510480553	10
2017.11.22	13:00:00	1.17496	1.17542	1.17454	1.17525	12809	9538320407	10
2017.11.22	14:00:00	1.17524	1.17527	1.17350	1.17418	16050	11733355372	10
2017.11.22	15:00:00	1.17414	1.17538	1.17398	1.17503	17418	11723700624	10
2017.11.22	16:00:00	1.17503	1.17776	1.17497	1.17753	20246	13712832852	10
2017.11.22	17:00:00	1.17753	1.17963	1.17712	1.17856	22960	13952719658	10
2017.11.22	18:00:00	1.17856	1.17975	1.17830	1.17883	17050	12252888335	10
2017.11.22	19:00:00	1.17883	1.17979	1.17856	1.17946	12398	8246925907	10
2017.11.22	20:00:00	1.17946	1.17985	1.17922	1.17978	9095	6111878003	10
2017.11.22	21:00:00	1.17978	1.18266	1.17947	1.18246	19749	9580821410	11
2017.11.22	22:00:00	1.18248	1.18250	1.18135	1.18196	9491	4998852399	11
2017.11.22	23:00:00	1.18194	1.18246	1.18179	1.18214	5561	2481532658	12
2017.11.23	00:00:00	1.18213	1.18222	1.18162	1.18179	4845	1124388871	16
2017.11.23	01:00:00	1.18179	1.18213	1.18132	1.18142	7159	2590405962	13
2017.11.23	02:00:00	1.18142	1.18199	1.18128	1.18140	6513	3848479937	12
2017.11.23	03:00:00	1.18140	1.18241	1.18134	1.18225	8297	5193230985	11
2017.11.23	04:00:00	1.18225	1.18243	1.18167	1.18203	7031	5069673674	11
2017.11.23	05:00:00	1.18203	1.18377	1.18184	1.18319	9662	6186597171	11
2017.11.23	06:00:00	1.18319	1.18373	1.18312	1.18342	6032	3672307655	11
2017.11.23	07:00:00	1.18343	1.18370	1.18253	1.18290	8087	5191680463	11
2017.11.23	08:00:00	1.18290	1.18355	1.18263	1.18277	7890	4297810009	10
2017.11.23	09:00:00	1.18277	1.18387	1.18234	1.18260	12775	7869304119	10
2017.11.23	10:00:00	1.18259	1.18456	1.18259	1.18442	16575	9039672443	10
2017.11.23	11:00:00	1.18441	1.18464	1.18360	1.18423	14381	7983702148	10
2017.11.23	12:00:00	1.18423	1.18461	1.18378	1.18459	11871	7205193559	10
2017.11.23	13:00:00	1.18460	1.18509	1.18416	1.18452	11672	7605978553	10
2017.11.23	14:00:00	1.18452	1.18554	1.18407	1.18430	11451	6969940739	10
2017.11.23	15:00:00	1.18430	1.18493	1.18415	1.18489	10219	6153363539	10
2017.11.23	16:00:00	1.18489	1.18525	1.18454	1.18455	9292	5791622644	10
2017.11.23	17:00:00	1.18455	1.18535	1.18424	1.18426	10052	5584341867	10
2017.11.23	18:00:00	1.18427	1.18503	1.18396	1.18501	9385	6175024832	10
2017.11.23	19:00:00	1.18502	1.18541	1.18463	1.18490	6631	4272853439	11
2017.11.23	20:00:00	1.18490	1.18528	1.18462	1.18504	5369	2138119972	13
2017.11.23	21:00:00	1.18504	1.18522	1.18446	1.18512	7692	2611629991	16
2017.11.23	22:00:00	1.18512	1.18531	1.18491	1.18504	8104	2623653928	16
2017.11.23	23:00:00	1.18503	1.18516	1.18471	1.18498	6834	1479828741	44
2017.11.24	00:00:00	1.18497	1.18520	1.18466	1.18497	3462	1150482995	29
2017.11.24	01:00:00	1.18497	1.18527	1.18472	1.18499	4380	1785716984	13
2017.11.24	02:00:00	1.18498	1.18543	1.18392	1.18425	8928	4353163970	11
2017.11.24	03:00:00	1.18425	1.18496	1.18364	1.18479	9021	4660750954	11
2017.11.24	04:00:00	1.18479	1.18554	1.18477	1.18550	8094	4820369213	11
2017.11.24	05:00:00	1.18550	1.18551	1.18432	1.18479	8382	6207944561	11
2017.11.24	06:00:00	1.18480	1.18584	1.18460	1.18521	7706	4304014445	11
2017.11.24	07:00:00	1.18521	1.18556	1.18493	1.18514	6030	3987238629	11
2017.11.24	08:00:00	1.18514	1.18533	1.18429	1.18469	8313	5107821897	10
2017.11.24	09:00:00	1.18469	1.18500	1.18364	1.18471	12840	8266403031	10
2017.11.24	10:00:00	1.18470	1.18643	1.18425	1.18581	17554	10933723597	10
2017.11.24	11:00:00	1.18581	1.18742	1.18573	1.18679	17705	12071540716	10
2017.11.24	12:00:00	1.18678	1.18693	1.18611	1.18659	12164	8700272194	10
2017.11.24	13:00:00	1.18659	1.18681	1.18551	1.18561	13478	8711553126	10
2017.11.24	14:00:00	1.18561	1.18737	1.18549	1.18736	14231	8940009513	10
2017.11.24	15:00:00	1.18736	1.18984	1.18720	1.18960	18131	12211045847	10
2017.11.24	16:00:00	1.18960	1.19196	1.18950	1.19189	21517	15458094023	10
2017.11.24	17:00:00	1.19189	1.19377	1.19187	1.19339	18031	10882566904	10
2017.11.24	18:00:00	1.19338	1.19439	1.19309	1.19360	16572	11170634268	10
2017.11.24	19:00:00	1.19361	1.19373	1.19233	1.19273	12217	7836794745	10
2017.11.24	20:00:00	1.19273	1.19325	1.19224	1.19250	7759	5139346752	11
2017.11.24	21:00:00	1.19250	1.19291	1.19231	1.19264	5390	3095230972	12
2017.11.24	22:00:00	1.19264	1.19312	1.19248	1.19297	7108	2382515953	19
2017.11.24	23:00:00	1.19297	1.19379	1.19248	1.19323	10000	2316051951	38
2017.11.27	00:00:00	1.19292	1.19351	1.19239	1.19347	3714	1289069947	30
2017.11.27	01:00:00	1.19347	1.19357	1.19238	1.19269	6180	2690702973	12
2017.11.27	02:00:00	1.19270	1.19298	1.19125	1.19153	8626	4735504956	11
2017.11.27	03:00:00	1.19153	1.19212	1.19114	1.19203	10992	6212612995	11
2017.11.27	04:00:00	1.19202	1.19233	1.19138	1.19172	8491	4218077199	11
2017.11.27	05:00:00	1.19172	1.19285	1.19170	1.19244	6970	4154618245	11
2017.11.27	06:00:00	1.19244	1.19274	1.19215	1.19233	7522	4732582133	11
2017.11.27	07:00:00	1.19233	1.19279	1.19217	1.19278	5819	3730004364	11
2017.11.27	08:00:00	1.19278	1.19330	1.19190	1.19223	9800	5693326732	10
2017.11.27	09:00:00	1.19223	1.19316	1.19169	1.19270	12661	7836558479	10
2017.11.27	10:00:00	1.19274	1.19564	1.19228	1.19381	22582	14274850571	10
2017.11.27	11:00:00	1.19381	1.19401	1.19202	1.19299	15978	10688833354	10
2017.11.27	12:00:00	1.19299	1.19391	1.19260	1.19384	13959	8699305168	10
2017.11.27	13:00:00	1.19384	1.19399	1.19315	1.19365	11838	8159430409	10
2017.11.27	14:00:00	1.19365	1.19480	1.19275	1.19427	16213	10446461028	10
2017.11.27	15:00:00	1.19427	1.19608	1.19419	1.19584	19395	12365025633	10
2017.11.27	16:00:00	1.19584	1.19585	1.19315	1.19384	19225	12832604807	10
2017.11.27	17:00:00	1.19387	1.19387	1.19147	1.19184	22567	14412922172	10
2017.11.27	18:00:00	1.19189	1.19259	1.19045	1.19101	19706	12586606144	10
2017.11.27	19:00:00	1.19101	1.19200	1.18975	1.19020	16375	10477664318	10
2017.11.27	20:00:00	1.19020	1.19057	1.18988	1.19013	9811	6514824822	10
2017.11.27	21:00:00	1.19013	1.19023	1.18952	1.18993	9591	5467751897	10
2017.11.27	22:00:00	1.18994	1.19012	1.18959	1.18992	8280	4939769201	11
2017.11.27	23:00:00	1.18994	1.19008	1.18956	1.18981	4470	2173684605	11
2017.11.28	00:00:00	1.18976	1.19010	1.18903	1.18991	3887	1203943984	22
2017.11.28	01:00:00	1.18990	1.19047	1.18989	1.19036	6107	3150926974	12
2017.11.28	02:00:00	1.19036	1.19081	1.18996	1.19065	10773	6584907976	11
2017.11.28	03:00:00	1.19064	1.19067	1.18968	1.18990	11398	7070562994	11
2017.11.28	04:00:00	1.18990	1.19033	1.18974	1.19005	8342	4731207845	11
2017.11.28	05:00:00	1.19004	1.19042	1.18979	1.19035	7250	4851752205	11
2017.11.28	06:00:00	1.19035	1.19062	1.19021	1.19040	9270	6141237153	11
2017.11.28	07:00:00	1.19040	1.19083	1.19001	1.19015	8346	5367195950	11
2017.11.28	08:00:00	1.19015	1.19104	1.19010	1.19076	9805	6697698953	10
2017.11.28	09:00:00	1.19076	1.19077	1.18849	1.18879	17594	11577167989	10
2017.11.28	10:00:00	1.18879	1.19196	1.18879	1.19047	20625	14024073214	10
2017.11.28	11:00:00	1.19047	1.19063	1.18889	1.18913	17341	11241568595	10
2017.11.28	12:00:00	1.18913	1.18931	1.18742	1.18849	19970	13943297921	10
2017.11.28	13:00:00	1.18849	1.18908	1.18819	1.18858	15103	10518963114	10
2017.11.28	14:00:00	1.18858	1.18873	1.18767	1.18792	14334	12543742855	10
2017.11.28	15:00:00	1.18792	1.19000	1.18791	1.18934	17935	13916540271	10
2017.11.28	16:00:00	1.18934	1.18987	1.18771	1.18772	19455	13032259586	10
2017.11.28	17:00:00	1.18771	1.18880	1.18635	1.18694	24482	15513110883	10
2017.11.28	18:00:00	1.18694	1.18848	1.18651	1.18775	20840	13440040770	10
2017.11.28	19:00:00	1.18774	1.18833	1.18637	1.18692	18237	11703438575	10
2017.11.28	20:00:00	1.18695	1.18698	1.18520	1.18592	22663	14442863116	10
